month,day,year,tmax,tmin,prcp
12,9,2018,35.1,17.2,0
12,10,2018,34,16.2,0
12,11,2018,37.9,25.2,0
12,12,2018,41,29.1,0
12,13,2018,46,24.3,0.15
12,14,2018,39.9,32,0.13
12,15,2018,46,26.2,0
12,16,2018,48.9,25.2,0
12,17,2018,42.1,28.2,0
12,18,2018,42.1,25.2,0
12,19,2018,48.9,33.1,0
12,20,2018,46,37.9,0.1
12,21,2018,37.9,29.1,0.05
12,22,2018,34,28.2,0
12,23,2018,37.9,28.2,0
12,24,2018,33.1,23.2,0
12,25,2018,45,28.2,0
12,26,2018,46.9,26.2,0
12,27,2018,53.1,39,0.66
12,28,2018,53.1,30.2,0.08
12,29,2018,30.2,22.1,0.05
12,30,2018,36,19.2,0
12,31,2018,39,31.1,0.86
1,1,2019,34,26.2,0.01
1,2,2019,30.2,26.2,0.01
1,3,2019,37.9,24.3,0
1,4,2019,48,31.1,0
1,5,2019,52,32,0
1,6,2019,39.9,30.2,0
1,7,2019,53.1,39.9,0.44
1,8,2019,45,24.3,0
1,9,2019,24.3,15.3,0
1,10,2019,24.3,14.2,0
1,11,2019,30.2,17.2,0
1,12,2019,32,29.1,0.12
1,13,2019,31.1,25.2,0.01
1,14,2019,27.1,23.2,0
1,15,2019,32,24.3,0
1,16,2019,34,28.2,0
1,17,2019,35.1,28.2,0
1,18,2019,31.1,27.1,0.12
1,19,2019,28.2,11.1,0.18
1,20,2019,14.2,4.1,0
1,21,2019,17.2,3.2,0
1,22,2019,33.1,13.1,0.18
1,23,2019,34,19.2,0.22
1,24,2019,22.1,2.1,0
1,25,2019,5.2,-5.8,0.03
1,26,2019,12.2,-6.9,0.06
1,27,2019,11.1,-4.9,0
1,28,2019,34,8.2,0.53
1,29,2019,10.2,-9.8,0
1,30,2019,-9.8,-22.9,0
1,31,2019,1.2,-20.7,0.05
2,1,2019,21.2,1.2,0.02
2,2,2019,42.1,14.2,0
2,3,2019,48,39,0
2,4,2019,51.1,30.2,0.05
2,5,2019,33.1,24.3,0.31
2,6,2019,36,32,0.01
2,7,2019,44.1,10.2,0.71
2,8,2019,13.1,4.1,0
2,9,2019,24.3,4.1,0
2,10,2019,28.2,22.1,0.04
2,11,2019,31.1,27.1,0.19
2,12,2019,34,19.2,0.35
2,13,2019,27.1,10.2,0.01
2,14,2019,50,27.1,0
2,15,2019,32,8.2,0
2,16,2019,29.1,13.1,0
2,17,2019,27.1,24.3,0.2
2,18,2019,31.1,18.1,0.06
2,19,2019,35.1,12.2,0
2,20,2019,37.9,28.2,0.09
2,21,2019,35.1,24.3,0
2,22,2019,41,19.2,0
2,23,2019,53.1,34,0.75
2,24,2019,50,10.2,0.02
2,25,2019,19.2,6.3,0
2,26,2019,23.2,13.1,0
2,27,2019,30.2,14.2,0
2,28,2019,27.1,11.1,0
3,1,2019,34,23.2,0
3,2,2019,33.1,25.2,0
3,3,2019,25.2,3.2,0
3,4,2019,12.2,-2.7,0
3,5,2019,21.2,8.2,0
3,6,2019,30.2,9.1,0
3,7,2019,28.2,14.2,0
3,8,2019,39,21.2,0
3,9,2019,43,26.2,0.56
3,10,2019,37.9,29.1,0
3,11,2019,41,27.1,0
3,12,2019,48.9,24.3,0
3,13,2019,57.9,39.9,0.54
3,14,2019,62.1,39,0.4
3,15,2019,39.9,32,0
3,16,2019,41,28.2,0
3,17,2019,43,28.2,0
3,18,2019,43,27.1,0
3,19,2019,48.9,30.2,0
3,20,2019,44.1,37.9,0.14
3,21,2019,45,36,0
3,22,2019,46,29.1,0
3,23,2019,53.1,25.2,0
3,24,2019,50,34,0.05
3,25,2019,42.1,26.2,0
3,26,2019,48,23.2,0
3,27,2019,59,29.1,0.01
3,28,2019,64.9,44.1,0
3,29,2019,57,37,0.32
3,30,2019,45,29.1,0.07
3,31,2019,39.9,23.2,0
4,1,2019,48.9,26.2,0
4,2,2019,55,39,0
4,3,2019,57.9,37,0
4,4,2019,46.9,39,0.25
4,5,2019,57,39,0
4,6,2019,66,39,0
4,7,2019,66.9,51.1,0.39
4,8,2019,73,52,0
4,9,2019,66,39,0
4,10,2019,39,34,0.13
4,11,2019,55.9,37,0.28
4,12,2019,51.1,37.9,0.07
4,13,2019,52,35.1,0
4,14,2019,39,32,0.69
4,15,2019,52,31.1,0
4,16,2019,73,45,0
4,17,2019,77,44.1,0
4,18,2019,64.9,44.1,0.31
4,19,2019,51.1,41,0
4,20,2019,64,36,0
4,21,2019,77,44.1,0
4,22,2019,80.1,57.9,0.02
4,23,2019,64.9,48.9,0
4,24,2019,64,42.1,0
4,25,2019,66.9,46,0.19
4,26,2019,63,48.9,0.02
4,27,2019,48.9,32,0.79
4,28,2019,52,31.1,0
4,29,2019,51.1,43,1.58
4,30,2019,46.9,37.9,1.3
5,1,2019,57.9,43,0.8
5,2,2019,46.9,41,0.61
5,3,2019,55,39.9,0.01
5,4,2019,63,37.9,0
5,5,2019,73,46,0
5,6,2019,70,45,0.05
5,7,2019,50,43,0.42
5,8,2019,68,46,0.32
5,9,2019,66.9,46,0.79
5,10,2019,57.9,44.1,0
5,11,2019,53.1,44.1,0.12
5,12,2019,52,42.1,0.05
5,13,2019,61,42.1,0
5,14,2019,71.1,41,0
5,15,2019,75,50,0
5,16,2019,77,60.1,0.44
5,17,2019,68,45,0.06
5,18,2019,80.1,44.1,0.41
5,19,2019,73.9,46.9,0.07
5,20,2019,57,45,0
5,21,2019,54,45,0.33
5,22,2019,82,48.9,0.59
5,23,2019,73.9,61,0.08
5,24,2019,75,54,0.26
5,25,2019,81,70,0
5,26,2019,73.9,54,0
5,27,2019,73,53.1,1.92
5,28,2019,70,52,0.63
5,29,2019,75,52,0.07
5,30,2019,78.1,60.1,0.22
5,31,2019,81,60.1,0
6,1,2019,80.1,53.1,0
6,2,2019,70,51.1,0
6,3,2019,66.9,48.9,0
6,4,2019,82,55.9,0.29
6,5,2019,82.9,59,0.29
6,6,2019,75,55.9,0
6,7,2019,78.1,55,0
6,8,2019,75.9,57,0
6,9,2019,75,63,0
6,10,2019,73.9,60.1,0
6,11,2019,82,57,0
6,12,2019,71.1,52,0.75
6,13,2019,68,51.1,0.05
6,14,2019,80.1,52,0.05
6,15,2019,70,54,0.02
6,16,2019,60.1,54,0.07
6,17,2019,66.9,55,0
6,18,2019,78.1,54,0
6,19,2019,72,55.9,0.18
6,20,2019,71.1,54,0.28
6,21,2019,72,52,0
6,22,2019,79,57.9,0
6,23,2019,81,63,0.38
6,24,2019,78.1,66,0.17
6,25,2019,84.9,62.1,0.14
6,26,2019,89.1,68,0.15
6,27,2019,89.1,68,0.02
6,28,2019,90,71.1,0.01
6,29,2019,87.1,69.1,0
6,30,2019,91,70,0.2
7,1,2019,89.1,69.1,0
7,2,2019,91.9,73.9,0.01
7,3,2019,86,69.1,0.41
7,4,2019,91,70,0
7,5,2019,91,73,0.47
7,6,2019,82.9,66.9,0
7,7,2019,77,64,0
7,8,2019,82.9,60.1,0
7,9,2019,88,61,0
7,10,2019,93.9,75,0.01
7,11,2019,82,64.9,0
7,12,2019,87.1,59,0
7,13,2019,93.9,72,0
7,14,2019,91,70,0
7,15,2019,91.9,73.9,0
7,16,2019,82,71.1,0.05
7,17,2019,91.9,73.9,0.47
7,18,2019,87.1,71.1,1.36
7,19,2019,93,81,0
7,20,2019,95,73,0.08
7,21,2019,79,66.9,0.76
7,22,2019,75,62.1,0
7,23,2019,80.1,62.1,0
7,24,2019,81,62.1,0
7,25,2019,84.9,63,0
7,26,2019,84.9,66.9,0
7,27,2019,89.1,71.1,0
7,28,2019,89.1,73,0
7,29,2019,82,70,0.32
7,30,2019,78.1,64.9,0
7,31,2019,75.9,59,0
8,1,2019,80.1,57,0
8,2,2019,82.9,61,0
8,3,2019,89.1,63,0
8,4,2019,89.1,70,0
8,5,2019,90,70,0
8,6,2019,84.9,66.9,0.01
8,7,2019,88,66,0
8,8,2019,87.1,66.9,0.01
8,9,2019,82.9,62.1,0
8,10,2019,86,66.9,0
8,11,2019,82,66.9,0
8,12,2019,84,71.1,0.5
8,13,2019,86,66.9,0.19
8,14,2019,82.9,66,0
8,15,2019,79,63,0
8,16,2019,84,64,0
8,17,2019,77,66.9,0.18
8,18,2019,82,68,0.86
8,19,2019,84.9,68,0
8,20,2019,75.9,68,0.35
8,21,2019,82.9,64.9,0.02
8,22,2019,75.9,64,0
8,23,2019,73.9,57.9,0
8,24,2019,75,60.1,0
8,25,2019,78.1,61,0
8,26,2019,75.9,64,1.4
8,27,2019,79,64.9,0
8,28,2019,75,59,0
8,29,2019,84,57.9,0
8,30,2019,73.9,59,0
8,31,2019,75,61,0.11
9,1,2019,73,62.1,0.34
9,2,2019,82,61,0
9,3,2019,80.1,66.9,0.22
9,4,2019,69.1,59,0
9,5,2019,73.9,55.9,0
9,6,2019,72,61,0
9,7,2019,78.1,55.9,0
9,8,2019,66,62.1,0.03
9,9,2019,75.9,62.1,0.02
9,10,2019,90,71.1,0
9,11,2019,89.1,68,0.19
9,12,2019,78.1,63,0.28
9,13,2019,77,62.1,1.35
9,14,2019,80.1,55.9,0.06
9,15,2019,78.1,63,0.43
9,16,2019,73.9,64,0
9,17,2019,78.1,64.9,0
9,18,2019,82,62.1,0
9,19,2019,82.9,63,0.01
9,20,2019,84,68,0
9,21,2019,78.1,71.1,0.17
9,22,2019,77,66,1.47
9,23,2019,73.9,59,0
9,24,2019,79,57.9,0
9,25,2019,79,62.1,0
9,26,2019,72,55.9,0
9,27,2019,69.1,57.9,2.28
9,28,2019,66,53.1,0.19
9,29,2019,66,60.1,0.57
9,30,2019,84.9,63,0
10,1,2019,86,68,0
10,2,2019,68,57,1.76
10,3,2019,66.9,48.9,0.57
10,4,2019,57.9,45,0
10,5,2019,63,48,0.27
10,6,2019,66.9,48.9,0
10,7,2019,69.1,48,0
10,8,2019,70,46,0
10,9,2019,70,50,0
10,10,2019,70,54,0.19
10,11,2019,66.9,39,0.59
10,12,2019,54,35.1,0
10,13,2019,52,37,0
10,14,2019,54,37,0
10,15,2019,62.1,41,0
10,16,2019,52,41,0
10,17,2019,54,39.9,0
10,18,2019,59,37.9,0
10,19,2019,68,44.1,0
10,20,2019,63,48,0
10,21,2019,66.9,50,0.05
10,22,2019,51.1,44.1,0.01
10,23,2019,57.9,39,0.02
10,24,2019,50,42.1,0
10,25,2019,48,37,0
10,26,2019,48,36,2.18
10,27,2019,57.9,42.1,0.04
10,28,2019,48.9,41,0
10,29,2019,45,35.1,0.15
10,30,2019,41,32,0.62
10,31,2019,33.1,25.2,0.31
11,1,2019,44.1,23.2,0.01
11,2,2019,42.1,31.1,0
11,3,2019,53.1,30.2,0
11,4,2019,51.1,37.9,0
11,5,2019,39.9,30.2,0
11,6,2019,55,29.1,0.01
11,7,2019,31.1,20.1,0
11,8,2019,32,16.2,0
11,9,2019,46,27.1,0
11,10,2019,43,33.1,0.04
11,11,2019,33.1,13.1,0.25
11,12,2019,17.2,7.2,0
11,13,2019,27.1,11.1,0
11,14,2019,30.2,24.3,0.01
11,15,2019,37.9,22.1,0
11,16,2019,42.1,26.2,0
11,17,2019,39.9,27.1,0.04
11,18,2019,39.9,34,0
11,19,2019,41,35.1,0.01
11,20,2019,46.9,37.9,0
11,21,2019,54,37,0.51
11,22,2019,37.9,28.2,0
11,23,2019,39.9,24.3,0
11,24,2019,50,32,0
11,25,2019,53.1,37,0
11,26,2019,50,32,0.37
11,27,2019,55,33.1,0.25
11,28,2019,37,31.1,0
11,29,2019,39.9,33.1,0
11,30,2019,39.9,36,0.37
12,1,2019,41,31.1,0.11
12,2,2019,35.1,29.1,0
12,3,2019,39.9,29.1,0
12,4,2019,43,31.1,0
12,5,2019,45,27.1,0
12,6,2019,42.1,27.1,0
12,7,2019,37,25.2,0
12,8,2019,46.9,34,0
12,9,2019,46.9,24.3,0.05
12,10,2019,24.3,14.2,0
12,11,2019,24.3,13.1,0
12,12,2019,45,19.2,0
12,13,2019,45,34,0
12,14,2019,35.1,24.3,0
12,15,2019,NA,NA,NA
12,16,2019,NA,NA,NA
12,17,2019,NA,NA,NA
12,18,2019,NA,NA,NA
12,19,2019,NA,NA,NA
12,20,2019,NA,NA,NA
12,21,2019,46.9,32,0
12,22,2019,52,33.1,0
12,23,2019,52,33.1,0
12,24,2019,55,30,0
12,25,2019,57,37,0
12,26,2019,61,37,0
12,27,2019,37,28,0
12,28,2019,48,27,0.28
12,29,2019,57,46.9,0.93
12,30,2019,46.9,27,0.09
12,31,2019,28,24.1,0.08
